title,singer,lyrics
도쿄블루스,김윤아,"어젯밤엔 비에 취해 더운 술을 마시고
비틀 비틀 웃고 떠들었는데
아침의 두통, 또 왠지 모를 수치심.  

비와 밤에 취해 그 사람.
드디어 고백을 해오네,
언제까지나 곁에 있어 달라고.
달콤한 주사, 아침이 오면 잊혀질.

무심히 던지는 유혹의 말,
바람결에 흩어져 사라질.
그의 마음을 이끄는 것은 외로움.
사랑은 아니라는 걸 알아. 
거짓말쟁이 밤이 소리 없이
비오는 도쿄의 거리를 거니네.

어젯밤의 비와 어젯밤의 그 사람,
아침의 나를 더 초라하게 만드는.
지독한 두통, 또 왠지 모를 수치심.

너무 많이 마신 걸까
너무 많이 들킨 걸까
너무 많이 웃어버려
나를 오해 하는 걸까
누구라도 나를 사랑해 줘요.
비오는 도쿄는 너무 외로워. 

아무것도 기억하지 않으리, 내일은.
새로운 외로움의 품에 안겨서"
이상한 세상의 릴리스,김윤아,"이상한 세상에서 나는 행복을 찾아
이상한 여행길에 올랐지.
검은 새 하나 나를 따라 날갯짓하며
내 그림자 속을 날아들지.

라라라라라라라라 난 노래를 하고.
라라라라라라라라 난 사랑을 하고.

이상한 세상에서 나는 행복을 찾아
이상한 여행길에 올랐지.
검은 안개 피어올라 내 길을 막으며
쉬었다 가라 유혹하네.

라라라라라라라 눈물이 쏟아져도
라라라라라라라라 웃음을 지으며.


이상한 세상에서 내 손 잡아 주는 건
이상하게 어두운 친구들.
외로움과 허무, 끝없는 의문과 불안,
우울한 내 친구들의 이름.

아무 말 없이 그저 함께 걸어갈 뿐.
그래도 혼자는 아니니까.

라라라라라라라라 난 노래를 하고.
라라라라라라라라 난 사랑을 하고.
라라라라라라라라 난 노래를 하고.
라라라라라라라라 난 사랑을 하고.

이상한 세상에서 나는 행복을 찾아
이상한 여행길에 올랐지."
가만히 두세요,김윤아,"가만히 두세요.
만지지 말아요.
나의 무엇을 당신이 아시나요,
그냥 지나가 줘요.

아무도 몰라요.
침묵해 주세요.
단어는 마음을 에는 비수,
날 내버려 둬요.

아무 것도 아무에게도
아무런 이야기도 하지 않아요.
누구라도 나를 온전히
이해할 수 없으니까.

상냥한 침묵과
따스한 외면만이
오로지 나를 위로해 주어요,
날 내버려 둬요.

아무 것도 아무에게도
아무런 이야기도 하지 않아요.
누구라도 나를 온전히 
이해할 수 없으니까.

상냥한 침묵과 
따스한 외면이 
오로지 나를 위로해 주어요,
날 내버려 둬요."
검은 강,김윤아,"세상에 신이 있다면 
왜 사는 게 이리 슬픈가요.
죽음도 삶도 슬퍼서
눈물이 멈추지 않아요.

잔인한 운명은 어떤 예고도 없이
모든 것을 무너뜨린 채 떠나고
살아남아도 쓰러져갔어도
사람은 모두 안타까워요.

한낱 꿈일 뿐인가요,
아무도 울지 않는 날은.
세상의 모든 눈물이 
검은 강이 되어 흘러가네요.

검은 강의 품속에 한탄을 묻고
강을 나는 물새도 슬퍼 말을 잃네.

왜 누군가 울어야만 하나요,
그 고통에 어떤 의미가 있나요.
울어도 울어도 삭일 수 없는
사람의 마음이 안타까워요.

신이 있다면
왜 세상은 이리 슬픈가요.
검은 강이 하염없이
눈물을 안고 흘러가네요."
미저리,김윤아,"˚³☆미저리-김윤아☆³˚

 오 지워질 기억이여
 아스라히 잦아드는
 마지막 빛에 긴 여운이여

 이밤이 지나면 
 영원한 시간속으로 
 다시는 헤어지지 않으리 
 그대와 나 처음부터 그래야 했어
 언젠가는 그대 그래도
 내게 돌아 올거라
 우리의 운명이 그댈 내게
 되돌려 주리라 믿었지

 이밤이 지나면 
 영원의 시간속으로 
 다시는 헤어지지 않으리 
 그대와 나 처음부터 그래야 했어

 사랑하여 그대 
 사랑하고 사랑하여 우리
 마지막 순간에 그대
 내게 돌아와 주리라 믿었지
 아스라히 잦아드는
 잊을수 없을 사랑의 기억

 이밤이 지나면 
 영원의 시간속으로
 다시는 헤어지지 않으리
 그대와 나 처음부터 그래야 했어"
Melancholia,김윤아,"사랑하기에 나를 떠난다는
 이해할수 없었던
 그대의 마지막 말
 그저 나를 이유로해
 그의 죄의식을 덜기 위한
 어째서 나는 이기적인
 그를 이렇게 까지 깊이 
 사랑해버린 걸까
 그의 거짓에 매달려
 나를 버릴수 있을까

 스스로를 동정해 슬퍼하지 않으려
 입술을 깨물고 나는 거리를 걸었지
 무너지는 마음을
 그에게 보이지 않도록
 눈물이 흘러내려 초라해지지 않도록
 사랑하기에 나를 떠난다는
 이해할수 없었던
 그대의 마지막 말
 그는 자신아닌 누구도
 사랑한 적 없네"
Cat Song,김윤아,"고양이야 작은 고양이야
다친 다리 아프지 않니?
절룩 절룩 걷고 있구나,
작고 야윈 고양이.

가느다란 울음소리가
굶주린 듯 처량하구나.
오래지 않아 어딘가에서
외로이 죽게 되겠지.

강아지야 작은 강아지야
찻길 위에 누워 있구나.
빨간 물감 베어 나오네,
길 위에 누운 강아지.

태어나고 사는 것이
너의 잘못도 아닌데
태어나서 살았으니
행복하면 좋을 걸.

랄라 랄라 콧노래
의미도 없이 흥얼흥얼
해줄 게 하나도 없어
너무 미안해서.

어디에서 무엇으로
내가 고른 것도 아닌데
태어나고 사는 것이
다 행복하면 좋을 걸.

랄라 랄라 콧노래
슬픔을 속이려 부르네.
내가 할 수 있는 건
하나도 없었네.

사는 것이 누구에게도
슬프지 않고 아프지 않고
평화롭고 고요하기를 
세상 그 누구에게도."
연,김윤아,"꿈에도 그리운 곳
고요한 물빛
새벽이 잦아드네  
아스라이  

외로운 하늘가에
요요한 달빛
새들이 날아드네 
어지러이
 
흐느끼는 바람에
흩날리는 마음은 
다시 못 올 날의 
노래가 그리워 

흐드러진 꽃이
흩어지는 연이
하염없이 지네
애처로이 지네

아름다운 님이여
언젠가 다시  
그 노래 들려주오

꿈에도 그리운 곳
고요한 물빛
가슴에 잦아드네  
아스라이
 
외로운 하늘가에
요요한 달빛
기억이 날아드네 
어지러이

흐느끼는 바람에
흩날리는 마음은
다시 못 올 날의
노래가 그리워 

흐드러진 꽃이 
흩어지는 연이 
하염없이 지네
애처로이 지네

아름다운 님이여
언제 그리
다시 돌아가려오

아름다운 님이여
그 노래 들려주오"
은지,김윤아,"은지야
너의 가슴에선 
풋사과의 향이 나고
너의 머리카락은 춤을 추었지.
은지야

은지야
너의 두 뺨에는
기쁨이 가득하고
너의 눈동자는 
서늘한 별빛처럼
푸르게 빛났었지.

그리고 얼마 지나지 않아
네 모든 향기는 회색이 되고
눈부시던
날카롭던
황홀하던
너는
일상의 건조함 속에 시들어가겠지

그리고 얼마 지나지 않아
네 모든 향기는 회색이 되고
눈부시던
날카롭던
황홀하던
너는 
일상의 건조함 속에 
시들어가겠지
타고 남은 회색의 재처럼

타고 남은 회색의 재처럼
은지야
우리들은 왜 태어났을까

은지야 
너의 가슴에선 
풋사과의 향이 나고
너의 머리카락은 춤을 추었지.

은지야
은지야
은지야
은지야"
City Of Soul,김윤아,"City of Soul

All I need is love, All I need is love 
All I need is love, All I need is love 
I live in the city of soul Where the lonely hearts dance 
Babies are flying in the air And girls are crying.
I live in the city of soul Where the empty mind roams 
Angels are flying to the heaven And someone's humming. 
All I need is love , All I need is love 
All I need is love , All I need is love 
In the City of Soul, I'm living like my friends do. 
The City of Soul, I'm loosing all of my faith.
The City of Soul, I'm singing my city of love and peace and hope.
Everyday is such a strange day Like my dreams. 
Everyone is such a stranger So no one cares. 
The City of Soul, Where the empty mind roams 
Angels are flying to the heaven And Nobody Cares 
In the City of Soul where the empty mind roams
In the City of Soul I'm singing my city of love and peace and hope.
All I need is love , All I need is love 
All I need is love , All I need is love 
In the City of Soul, I'm living like my friends do 
In the City of Soul, I'm loosing all of my faith 
The City of Soul, I'm singing my city of love 



† 文 兒 潾 †"
세상의 끝,김윤아,"오렌지색 하늘은 달이 두개
회색 바람이 너를 스치고
세상의 끝엔 너와 나
세상의 끝엔 우리 둘
그림자 진 하늘은 소리없이
녹색 물방울 너의 어깨에 떨구고
세상의 끝엔 너와 나
세상의 끝엔 우리 둘
오 ~ 아 ~
세상의 끝엔 너와 나
세상의 끝엔 우리 둘
간주중
세상의 끝엔 너와 나
세상의 끝엔 우리 둘
영원은 순간속에 죽음은 생명속에
종말은 시작속에 나는 세상의 끝에
세상의 끝엔 너와 나
세상의 끝엔 우리 둘
그림자 진 하늘은 소리없이
녹색 물방울 너에 어깨에 떨구고
세상의 끝엔 너와 나
세상의 끝에 우리 둘"
Summer Garden,김윤아,"작약, 수국과 장미, 달리아와 아카시아.
라일락, 헬리오트로프, 여름 정원의 그녀.
새하얀 레이스가 바람에 흔들리네. 

그녀와의 마지막 여름날의 기억.  
영원히 나를 사랑해줘요.
떠나지 말아요.

작약, 수국과 장미, 다정한 입맞춤.
라일락, 헬리오트로프, 그녀의 자장노래. 
울지 말아요, 나의 사랑.
나를 버리지 말아요. 

흐드러진 여름 꽃, 그녀의 자장노래.
영원히 나를 사랑해 줘요.
떠나지 말아요.

그녀와의 마지막 여름날의 기억.
영원히 나를 사랑해 줘요.
떠나지 말아요.

Here's the summer blooming
The flowers begin to fall.
Mother, love me forever, for ever. 
Please don't leave me alone."
증오는 나의 힘,김윤아,"매일 내일은 당신을 죽이리라
 마음에 마음을 새겼어
 수 천 수 만의 생각이
 머리 속을 헤엄치며 무력한 날 비웃고

 매일 내일은 구차한 이 내 생을
 고요히 끝내리라 꿈꿨어
 수 천 수 만의 생각이
 머리 속을 헤엄치며 비겁한 날 비웃고

 고맙고 고마운 내 아버지
 당신을 죽도록 이토록
 증오한 덕에 난 아직 살아있고
 증오는 나의 힘
 배신하지 않을
 나의 아군 나의 주인 나의 힘

 나는 자아를 잃은 증오의 하수인
 두 눈엔 칼을 심고 가슴엔 독을 품은
 꿈에도 잊지 않을 이 사무치는 증오
 당신을 해하리라 새 날이 오면

 증오는 증오를 낳고
 증오는 증오를 낳고
 증오는 증오를 낳고
 증오는 증오를 낳고

 검은 증오의 불길이 언젠가는
 날 삼키고 난 멸하고 말겠지
 이미 지옥 한 가운데 발을 딛고
 웃으며 나 가려 해 파국에"
파애 (For 키르케),김윤아,"손을 내밀어도 말을 걸어봐도 아무것도 할 수 없어 아무것도 할 수 없어
조각~조각~ 부서지는 마음 부서진 내 마음은 레몬과자 맛이 나

왜 나를 사랑하지 않아 왜 나를 사랑하지 않아~

너를 봐라봐도  좋은선물 해도 나를 바라보지 않아 나를 바라보지 않아
너무너무 아름다운 너 아름다운 너에게선 체리샴푸 맛이 나
왜 나의 맘을 부숴 왜 나의 맘을 부숴

그녀가 말했어 내가 널 잃어가고 있다고 부서진 마음의 조각에 널 묻어가고 있다고
왜 나를 사랑하지 않아~~왜 나를 사랑하지 않아

너를 바라봐도 미소지어봐도 나를 알아주지 않아 나를 알아주지 
않아~~
조각~조각~ 부서지는 마음 부서진 내 마음은 레몬과자 맛이 나
왜 나를 사랑하지 않아 왜 나를 사랑하지 않아

왜 나를 사랑하지 않아 왜 나를...."
Flow,김윤아,"언제까지나 언제까지나 
이대로 영원히 
나의 그리움 나의 위안 
그리운 곳에 그리운 곳에 
언제가 또 다시 
나의 외로움 나의 슬픔 
라라라~~라라라라~~나나나라라라~~ 
사람도 시간도 
바람사이로 구할 수 없이 
허무하게 사라져가네 
나의 공허 나의 우울
난나나나~~나나라라라~~~나나~~ 
푸른 물 깊은 곳 
마음은 흐르고 
피할수 없이 잔인하게 나를 비추는 
나의 공허 나의 우울 
그리운 날에 그리운 날에 
누군가 또다시 나의 설레임 나의 위안 
나나나라라~~나나라라~~~나나나나나"
고독한 항해,김윤아,"차가운 바람은 나를 찌르고
무너진 가슴을 더 아프게 해
꽃잎은 떨어지고 이제는 다 시들어
발끝이 닿지 않는 깊은 늪에 난 빠져가네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아~
떨어진 나뭇잎 위로 눈물이
행여라도 그대 뒤돌아볼까
헛된 바램인 걸까 바람은 더 거세어
폭풍우 몰아치는 그 언덕에 난 홀로 있네
내 맘은 찢겨져 버틸 수가 없네
칠흑 같은 어둠이 날 삼키려 해
아~
홀로 남겨진 이 고독한 항해
칠흑 같은 어둠 속을 떠나보내
아~"
Nobody Knows,김윤아,"Nobody knows  어둠 속에 감춰왔던

Nobody knows  검은 진실

내 안에 떠올라




도망치지 않을게

후회하지 않을게

Light it up Light it up 

난 무너질 수 없어

 

Don’t be afraid of the truth

두려움은 사라져

Light it up light it up

사라지지 않게 




We have to fight 

어둠을 밝혀

We’re never ever ever gonna give up 

두려워도

불빛을 잃어도

But don’t stop yet nobody knows




Nobody knows  짙은 어둠 속에 잠긴

Nobody knows  기억들이

내 안에 깨어나




도망치지 않을게

후회하지 않을게

Light it up Light it up 

난 무너질 수 없어

 

Don’t be afraid of the truth

두려움은 사라져

Light it up light it up

사라지지 않게




We have to fight 

어둠을 밝-혀

We’re never ever ever gonna give up 

두려워도

불빛을 잃어도

But don’t stop yet nobody knows




Nobody knows 

Nobody knows 

숨겨진 진실을 




We have to fight 

어둠을 밝혀

We’re never ever ever gonna give up 

두려워도

불빛을 잃어도

But don’t stop yet nobody knows"
에뜨왈르,김윤아,"까만 밤하늘, 가장 아름다운 별.
그 별을 따다 너의 곁에 뉘어 줄게.
천국에서 제일 사랑스러운 천사
내 품에 안기어 단 꿈을 꾸고 있네.

널 품에 안고 눈을 감으면
세상은 노래를 하지. 
시간의 비밀 
사람의 비밀
모든 수수께끼의 답.

천국에서 제일 사랑스러운 천사
내 품에 안기어 단 꿈을 꾸고 있네.
 
어디부터 우리의 운명은
맞닿아 있었던 걸까
시작에서부터 영원으로
사랑이 이어지네.

널 품에 안고 눈을 감으면
세상은 노래를 하지.
시간의 비밀,
사람의 비밀,
모든 수수께끼의 답.

까만 밤하늘, 가장 아름다운 별
내 품에 안기어 단꿈을 꾸고 있네."
